,Mkt-RF,SMB,HML,RMW,CMA,P/C Ratio,CONST,pval_Mkt-RF,pval_SMB,pval_HML,pval_RMW,pval_CMA,pval_P/C Ratio,pval_CONST,Start,End,DataPoints
CHTR,0.8836757204963892,-0.16643641904829176,-0.12499031384945801,-0.1823118910930188,0.03524995202523035,-0.477043719863395,0.3693730241183828,1.8751762940791878e-47,0.059532344928125,0.21884799869777394,0.1788411008875247,0.8371036903501258,0.350189136427114,0.27392231018222973,2014-10-03,2019-10-04,1260
CI,0.7892924854720353,0.06308635575997397,-0.18110768343231892,-0.01008097794476405,0.06361350959201213,-0.1388743262137873,0.10816910906861826,6.639042511694074e-44,0.4437803184079342,0.05632914565740357,0.9364844656638565,0.6909211757878884,0.7706725818503191,0.7312813225200417,2014-10-03,2019-10-04,1260
CINF,0.9232587569700371,-0.1413798062912851,0.33491398456263155,0.1294340996504711,0.3478213266208198,0.9750590791717235,-0.57982383573378,8.045186097653771e-143,0.003161213948919313,1.5443796210328797e-09,0.07816991488793425,0.00018800906841744588,0.00043665796394541824,0.001551980846904462,2014-10-03,2019-10-04,1260
CL,0.7603869301740783,-0.39942102620954756,-0.36911352855031426,0.4956734040446452,0.9120835893531072,0.4845896555241105,-0.33440659319086696,4.505795580878596e-99,1.6573792343420946e-15,1.3472404609302064e-10,1.0226466482324983e-10,1.1695354602838464e-20,0.09082930679139355,0.07756022278752632,2014-10-03,2019-10-04,1260
CLX,0.6349292861555218,-0.31282486197340165,-0.42958531750608436,0.6609860122051618,1.0055975416604674,0.5858583286239896,-0.3665193753002802,4.1701079890861416e-57,5.1479658356899846e-08,9.164868172049083e-11,9.074437545377853e-14,4.530971510602456e-19,0.07626565261224957,0.093412998290827,2014-10-03,2019-10-04,1260
CMA,1.1608745174420605,0.38517004681226963,1.8503346815678463,-0.5056875640982773,-1.1757064591063748,-0.013927119684737203,0.03421772662462169,5.024338441709759e-171,8.864598041356046e-13,1.6896811033358774e-150,8.999767443327505e-10,1.7385975654465258e-28,0.9639965486897724,0.866781698713714,2014-10-03,2019-10-04,1260
CMCSA,0.9835858502561435,-0.07448821558312385,0.01540777828290351,0.4527646745338764,0.3382985210179252,0.4225570850530269,-0.2626979632866709,3.665736874802594e-106,0.2252660049076768,0.8274783146086587,1.763775031521889e-06,0.004629933282056058,0.2343040221201689,0.2633810183177292,2014-10-03,2019-10-04,1260
CME,0.7166909699897945,-0.43685514222194677,0.2705792939207206,-0.3577283196398094,0.02423108732743096,0.5348503256427024,-0.2757313470061721,3.774785784263224e-68,1.1701339464300714e-13,5.740498040948067e-05,6.68025275552328e-05,0.8303586606992313,0.11245291240257463,0.21573128675009448,2014-10-03,2019-10-04,1260
CMG,0.6546783570275603,0.13694389708557525,-0.11033607639205935,-0.0028144774670790795,-0.019033552617076052,0.06516319228335321,-0.03429675698623877,3.527553947065114e-17,0.2358186565768727,0.4066650670622205,0.9873394211596451,0.9323774434100596,0.9222846604475907,0.9380947523860126,2014-10-03,2019-10-04,1260
CMI,1.1833336676275725,0.28940802896572426,0.30012781267338573,0.46285250604170336,0.6883154264269422,-0.38815162292772154,0.24991280888689013,6.763671546621112e-136,5.258276215380146e-06,4.034098486871997e-05,2.129339216278267e-06,2.6202661297762367e-08,0.28906385964564757,0.30183979710515435,2014-10-03,2019-10-04,1260
CMS,0.48482409303890517,-0.4286899799200047,-0.4622913312361444,0.4708934684319015,0.8395802118265131,1.108922456024888,-0.677941156426342,1.8586942126955855e-40,1.3468646866912457e-15,6.585862912227065e-14,8.918615497446154e-09,7.955857930404409e-16,0.00030611260066251375,0.0008391519939330052,2014-10-03,2019-10-04,1260
CNC,0.952301260514054,0.14117526758651855,-0.5554550315021605,-0.32597006588955746,-0.32434068146338046,-0.55063926020353,0.39110895856786,5.866837422623927e-42,0.1662528714478007,2.4543155945617277e-06,0.03750655732477019,0.10159611420578918,0.35044992093506255,0.31580410439697976,2014-10-03,2019-10-04,1260
CNP,0.7260037375055872,-0.31218533529583825,-0.2319739695838906,0.09916297815589266,0.9768628092048436,0.4659124586809148,-0.2988922088121745,2.45841131023392e-68,1.35243603857533e-07,0.0006414720840101944,0.2730458515644288,3.788288939637369e-17,0.1715381723134853,0.1845861748637022,2014-10-03,2019-10-04,1260
COF,1.136285706571614,0.1355459733515562,1.1469211809497692,-0.20929596598087616,-0.72615517495711,-0.4267843408981076,0.2744466937950656,9.355424278344246e-149,0.018143914622574513,7.876342382169641e-61,0.01753327391842589,9.840170776652642e-11,0.19803412567822135,0.21056206905244926,2014-10-03,2019-10-04,1260
COG,0.9792944668132724,0.3686734012809542,0.36648753194437433,-0.7199782067340672,0.7306292679581492,0.6803216313119087,-0.4838992573639294,9.200333098081949e-38,0.0009391913487302305,0.00426311333103126,2.6598485853749344e-05,0.0007382088778644329,0.29028384620607284,0.2552508409011078,2014-10-03,2019-10-04,1260
COO,0.7644514831492619,0.06142867976810923,-0.6264061712706557,0.0743850133462958,0.016997009128094223,0.3670429119779281,-0.22452896465557032,1.1373771588419953e-56,0.3737375990220485,6.985852354568401e-15,0.48308394749108574,0.8991532744096215,0.35816150445608175,0.39519367396125205,2014-10-03,2019-10-04,1260
COP,1.284987840863474,0.020169816815618677,0.7497180835758092,-1.193124776478967,1.1418435706453338,-0.7707365267744465,0.48647476832288583,2.3906398355084933e-98,0.8103537655444106,1.8985506365138174e-14,9.84498083946785e-20,4.2891870038303896e-12,0.11305738845233085,0.13030454968739694,2014-10-03,2019-10-04,1260
COST,0.8030392913028065,-0.1936897812757607,-0.17851344208903247,0.6858496055893872,0.2729146463306206,-0.18927106502296948,0.16340637951434428,4.554300782953326e-92,0.0004079321995508776,0.00462034155228976,7.357813433971669e-16,0.01024863881299817,0.5494005957824651,0.434370111672556,2014-10-03,2019-10-04,1260
CPB,0.6218557491544685,-0.25286428018939405,-0.2637034234214177,0.7313819229257232,0.99883512787346,0.4498407549165002,-0.29432440096972334,3.1398194995034517e-31,0.0013083888957473107,0.003584852175805254,1.7260748215117393e-09,8.310064246977177e-11,0.32197035764014453,0.326998232676873,2014-10-03,2019-10-04,1260
CPRT,0.9095727759650599,0.3273601004836325,-0.24000467537480272,0.23472862107951203,-0.008361942287762464,0.30252084943358015,-0.10282496702813188,3.0594305722090277e-86,4.20457668810592e-07,0.001230405284323536,0.017713957848792955,0.9466793804089215,0.4165615389800541,0.6761601086749153,2014-10-03,2019-10-04,1260
CRM,1.1808371495843857,-0.13639051749438447,-0.5449637627755337,-0.7284973795350765,-0.938265305367199,0.8013712458738815,-0.496297088868166,2.5382560512843013e-105,0.06579671098268794,2.3218041768203972e-10,2.1364389694827536e-10,1.0054688223030629e-10,0.06163790607234067,0.07997322886977432,2014-10-03,2019-10-04,1260
CSCO,1.186258592667333,-0.19848055679732005,-0.20039312248105656,0.18578756088481718,0.22346114341002998,-0.14875967038639729,0.11365127062858185,4.916873463220045e-168,0.000332364965485185,0.0016381051093554144,0.028472408239919002,0.037189632995897136,0.6410730040916147,0.5900725583863151,2014-10-03,2019-10-04,1260
CSX,1.2424923763149782,0.08133446455327678,0.35691293524299783,0.2093296475809679,0.21539834665089996,0.6906123253692615,-0.4154995986941119,8.919769048946879e-101,0.3098722117170544,0.00011341034152936014,0.08892955016372488,0.16625884431445825,0.13611796171008564,0.17496859581323357,2014-10-03,2019-10-04,1260
CTAS,0.9911181020326698,0.09363064873966098,-0.14228840070620513,0.08078100019482419,0.033693317557924395,0.6756335624289985,-0.36704027818320833,8.505017609359236e-130,0.08646470118809492,0.02370037239802559,0.33533542050650145,0.7506430394095238,0.03251078798544925,0.07884911202440692,2014-10-03,2019-10-04,1260
CTLT,0.9465823892948938,0.5841003348343476,-0.6032772056392389,-0.6984405419345281,-0.04417787563608816,-0.2916894839587292,0.22076625869518499,4.803068015231517e-45,2.5766663361482593e-09,8.744202897265194e-08,3.312605441181511e-06,0.815301184499216,0.6045187244255528,0.5532498572509854,2014-10-03,2019-10-04,1260
CTSH,1.0445956915871468,-0.24549399791488943,-0.14723951500020394,-0.01795983523373054,-0.06532269271550198,0.047385789974359216,-0.04231609123134136,4.3147453205977927e-91,0.0006196053255419194,0.07406229390833013,0.8701834160819728,0.6383657362737022,0.9088454257573924,0.8770942481576091,2014-10-03,2019-10-04,1260
CTVA,,,,,,,,,,,,,,,2014-10-03,2019-10-04,1260
CTXS,0.9785920318147021,0.044597897704454846,-0.1428915245588628,-0.18611407496959692,-0.031845357234425054,-0.05322875862548318,0.04725429300877994,2.3753615635413345e-90,0.5079611568403477,0.06557670808802409,0.0722075861213293,0.8077026028815584,0.8913326204038753,0.8544442706133347,2014-10-03,2019-10-04,1260
CVS,0.8731907191845119,-0.19601866830075154,-0.06196993328468507,0.35788430572950036,0.4988920201850932,-0.20026125753975818,0.09085533053134309,2.4475986809647997e-63,0.008168667153456604,0.4670616759362882,0.0016750824957069666,0.000535402676988911,0.6399065084281917,0.7481746585607261,2014-10-03,2019-10-04,1260
CVX,1.106893357235677,-0.2806128365168713,0.4864299333035489,-0.6975936102163474,0.8276214575568366,0.47457732147495774,-0.3156344906477043,2.525252107647514e-149,5.328031966896399e-07,6.255094509601306e-14,8.174374030761011e-16,3.886940271221905e-14,0.14079041448328483,0.13842711854378645,2014-10-03,2019-10-04,1260
CXO,1.40497722318604,0.3059446244691852,0.8039610474673322,-1.3136308945720343,0.8469924737503443,-0.3523693662010287,0.1889521231701865,4.7838774710959174e-65,0.0091743110659409,3.3466842648680404e-09,5.268057243169604e-13,0.00020852783206099106,0.6034152786530537,0.6734867172056662,2014-10-03,2019-10-04,1260
D,0.4658997896513749,-0.39514616236830225,-0.30768272193284124,0.3704720738490577,0.7755048522486885,0.43819642936087994,-0.27995375774326553,3.1802699218610346e-37,2.3005448569850643e-13,6.150635632670057e-07,6.645387485520682e-06,1.3141335950550275e-13,0.1556067045383522,0.16998282764011438,2014-10-03,2019-10-04,1260
DAL,1.1238537388018064,0.20985545385407514,-0.0064957651850851734,0.6663703613418068,-0.238810726665894,-0.8555411529100848,0.5621483642548639,2.891955881004174e-78,0.012833671635080614,0.9465933498469462,2.989836989513694e-07,0.1445522870815393,0.07926136113415849,0.08111801482317263,2014-10-03,2019-10-04,1260
DD,1.2889165545328418,-0.019010700070031333,0.3053372847116813,0.17336539769522125,0.5940751592256948,-0.00985023684614085,-0.013819248615316984,1.5436224220050476e-122,0.7962229865480417,0.0003263496949044115,0.12536530228327591,3.465399071062691e-05,0.9815435517397069,0.9608467570015573,2014-10-03,2019-10-04,1260
DE,1.1371776531583686,0.14696355662074173,0.17935749351278935,0.44731000557214295,0.40921432016901926,-0.3530515538037727,0.2649766597008687,3.6366832845395635e-103,0.04211512743537964,0.03122205776336047,5.868611239491492e-05,0.003602843071803363,0.39827927849296185,0.3376117311242487,2014-10-03,2019-10-04,1260
DFS,1.1385867990384129,0.06268251091146858,0.7734087491964794,0.04634426412059324,-0.3008889007779424,-0.3029528213300477,0.19476257566172625,6.078256650009271e-166,0.2405754495056816,2.8042548068817183e-34,0.5720325838028475,0.003777431709613913,0.3267387492217261,0.34025900327125336,2014-10-03,2019-10-04,1260
DG,0.8056143189637417,0.2393716502161495,-0.3610038546302333,0.9413239306489225,0.43662808119106444,-0.05471903468175959,0.08513692290304511,1.6660852435259408e-48,0.002645144661800533,8.389325264533603e-05,2.497875287704218e-14,0.004746758099145771,0.9052548512034775,0.7793909208047749,2014-10-03,2019-10-04,1260
DGX,0.8547978600638979,0.08232706396664566,-0.18643568200625962,0.12558956033692775,0.08360279495412691,0.710064052643034,-0.44476016741938607,8.28779615755469e-84,0.18106459479789733,0.00858466381895916,0.18402073153587775,0.48427659076681195,0.04620186124418732,0.058906255514455066,2014-10-03,2019-10-04,1260
DHI,1.1229478883377557,0.37792894833609636,-0.11046935521927931,0.32311752454830756,0.10606975920190377,1.1828149661726268,-0.7283531993975161,3.384528925793e-80,5.71666677616316e-06,0.24757556155511995,0.01132253075084099,0.5104340633941482,0.013820326355230676,0.021824082179921763,2014-10-03,2019-10-04,1260
DHR,0.8877593164041256,-0.26291853050984115,-0.4828101548931401,0.06463428386661128,0.18797809573999344,0.5225194496939602,-0.27159426226326666,4.725933738531567e-43,0.005070920624320551,8.218894093973042e-06,0.6532407751479239,0.3016145403536469,0.3349110107234946,0.4483510335674681,2014-10-03,2019-10-04,1260
DIS,0.8859964916116007,-0.11637212937194509,-0.007897475295455411,0.33620348224076424,0.23041365614607107,-0.19306602691654434,0.13095050551943793,4.385880921618951e-103,0.03896789830642832,0.9030569347319777,0.00010654428718016477,0.035340092234108285,0.5534247083754152,0.5431856736162844,2014-10-03,2019-10-04,1260
DISCA,1.0533003660430151,0.4880631695891129,0.3307963897048436,0.3662026930877399,0.26255597553071014,-0.6909560969997941,0.412696858863589,7.539142277524394e-52,1.2086655634321182e-06,0.0041498534448887745,0.017314194960236663,0.17692639709835567,0.23271154450451237,0.28093463879108044,2014-10-03,2019-10-04,1260
DISCK,1.0515716387501355,0.4495549814393043,0.3394357879964127,0.32947014941526986,0.22903181235475195,-0.6399037167769324,0.37277319055919067,1.668156678284791e-55,3.208467066459611e-06,0.0022003343168693333,0.025768389096589534,0.22003656002160396,0.24983845924407513,0.31056790002982476,2014-10-03,2019-10-04,1260
DISH,1.1034709905002056,0.19921216217582363,-0.11099601183496541,0.07217227459304823,0.337930729077045,-1.113738468949602,0.650868666734764,4.376143301138586e-56,0.0471068767658937,0.33634544349667617,0.6393080464885597,0.0828829227186926,0.054972530705262326,0.08976181662832465,2014-10-03,2019-10-04,1260
DLR,0.6815093093292799,-0.268390020230839,-0.5118757658056396,0.2779908003283381,0.5662409319788437,1.036059322760804,-0.6343083979305543,4.851167666542702e-45,0.0001349359039368231,3.1317882815630727e-10,0.009924758338078604,3.411074235912678e-05,0.01071751294599949,0.01810298821378364,2014-10-03,2019-10-04,1260
DLTR,0.880815088597426,0.0712613768842327,-0.250772036226274,0.9297844061025853,0.5236649651207095,-0.12622922641642403,0.11004587528686843,9.041351138090231e-46,0.42746693689574855,0.015391997054824223,2.354098180517695e-11,0.0027249739230912973,0.8079680722902814,0.7485937507241851,2014-10-03,2019-10-04,1260
DOV,1.2308952901217811,0.1666718147894453,0.39305945322479535,0.17007444629699614,0.8851049613530858,0.20364352601895977,-0.12013959173450242,8.662848532084539e-157,0.005512742303337443,1.5345155649277944e-08,0.06495292742689969,5.719893291933533e-14,0.557102174997098,0.6003138077769585,2014-10-03,2019-10-04,1260
DOW,,,,,,,,,,,,,,,2014-10-03,2019-10-04,1260
DPZ,0.7300898568817332,0.1466759907137928,-0.3369075487221126,0.24769734031728147,-0.27336837435498706,0.18417062451003088,-0.05463974736966748,1.8839604056062793e-35,0.08783995660338306,0.0006747578974521305,0.06057348596908524,0.10144073783967864,0.7108226745297996,0.8678587414023949,2014-10-03,2019-10-04,1260
DRE,0.8043688362417587,-0.13228509521232037,-0.34311047072796474,0.27502143976051674,0.6249763638035717,1.0753795556863492,-0.6664781777400651,5.3455139346173525e-87,0.019629493287195054,1.6604061165787486e-07,0.0016010801001690733,1.646253374947734e-08,0.0010528608948368278,0.0021274113119937447,2014-10-03,2019-10-04,1260
DRI,0.7193465755261716,0.22336060453509107,-0.10035987572054697,0.5800448888002936,0.16899526982029242,-0.5638791069250363,0.4301446468987301,1.447002188467379e-45,0.0024238583011206957,0.23584438966243193,3.2127695439638817e-07,0.23674569596822378,0.1849602045181037,0.12616613023149695,2014-10-03,2019-10-04,1260
DTE,0.4697389750320847,-0.3898588803082161,-0.3783187882897288,0.40107387696944674,0.8449963564361749,0.6430172462344044,-0.386217710824186,2.372956826232015e-38,3.0024920164521135e-13,6.957213369216464e-10,8.898946351704472e-07,4.708553128758835e-16,0.03568795318624107,0.05631682811504418,2014-10-03,2019-10-04,1260
DUK,0.42020711317999787,-0.41089335608453026,-0.3718988185182387,0.4258806379720194,0.8028147144326925,0.779274694553185,-0.4937091972228169,6.157374002990459e-33,3.27987055371182e-15,4.846836916000682e-10,8.625795720694998e-08,2.2784051848177987e-15,0.008987823651906505,0.012285534643315357,2014-10-03,2019-10-04,1260
DVA,0.8394404574059062,0.22941242518328236,-0.0698133708111458,0.18338667050798674,0.1752624639348375,-0.14275707370761254,0.04794744070459917,3.886341491522776e-49,0.00533536120123295,0.460821306576378,0.146579008007873,0.272535990497955,0.7640261504523632,0.8787845062901041,2014-10-03,2019-10-04,1260
DVN,1.6140710313279971,0.2861605340792651,0.9966832145222704,-1.7563756432602073,1.47888152752564,-1.4944680655537022,0.914136607981969,2.269199758795853e-80,0.016395898955385783,6.288667288048471e-13,4.018170105363933e-21,2.2721377716974735e-10,0.030200687531235306,0.04489640417524992,2014-10-03,2019-10-04,1260
DXC,1.2281658668178235,0.322330397943588,0.26312218148729394,0.4053860760832352,-0.2988806488634064,0.24576257820166608,-0.16150143581121912,7.044070001376513e-53,0.005286654176760883,0.04780583755894173,0.022310288227678818,0.18252052624365322,0.7127126016308318,0.7143654731374576,2014-10-03,2019-10-04,1260
DXCM,0.8958274563008758,0.7933710535505416,-0.8183017860115277,-1.1456893300823547,-1.0697806643751717,0.6690789710148992,-0.33359768199320416,2.339624578909678e-19,9.320567340428094e-08,1.6762308037175468e-06,5.067357418418862e-07,0.0002010955710134987,0.4336968651083397,0.5548899173014012,2014-10-03,2019-10-04,1260
EA,0.9926827037232435,-0.14412679762291689,-0.5772442359198686,-0.05269801861975297,-0.4346491182951642,0.8546029612934642,-0.5206443553400278,7.668673531632272e-50,0.13524523290648544,2.3274687422158658e-07,0.7220201427129105,0.02046299521537843,0.12570002999605967,0.15819393854125047,2014-10-03,2019-10-04,1260
EBAY,0.9356304633830359,-0.017523518082292827,-0.20006421933407223,0.0013735197412869243,-0.14901309003100796,-0.7470530130989201,0.49650851008628916,5.454333631979654e-63,0.8256496046541763,0.029076145266614978,0.9910301576839213,0.33492904225481,0.10463476423337092,0.10281241570970433,2014-10-03,2019-10-04,1260
ECL,0.9510448066578444,-0.17444506350088138,0.021263026534659488,0.06177698230032622,0.3371741936948603,0.19150644011148416,-0.11205496607401355,9.030879711459225e-161,0.0001346764559281529,0.6852098368388364,0.3773861257300293,0.0001451933714284214,0.4674433577561823,0.5201407631231574,2014-10-03,2019-10-04,1260
ED,0.3836796590561692,-0.42531905246942203,-0.4486928211096662,0.505238133565937,0.8074171796272112,0.8377899037921115,-0.5161362836369084,1.7157168962477118e-26,2.5511850284325595e-15,3.769580326237168e-13,7.778209070899303e-10,1.023892214263315e-14,0.006446473297704015,0.011116638608341528,2014-10-03,2019-10-04,1260
EFX,0.9367394191961806,-0.1398098751425476,-0.30004452864617626,0.07566499392446215,0.29209027892491135,0.36100180891465916,-0.2166440014678191,4.1175381926761827e-78,0.04686343240989931,0.00021750204861594884,0.483398242991922,0.03255530276186629,0.3746300945751587,0.42028169781227553,2014-10-03,2019-10-04,1260
EIX,0.5332774791163672,-0.25904634667966425,-0.37539232689294444,0.39498565100078764,0.717586881249008,0.5489958100187102,-0.3427754193345762,1.404034637534143e-22,0.0013541011495574297,5.6142148058480277e-05,0.0014664566290987404,5.111037938753212e-06,0.23953594043732251,0.26665752446783947,2014-10-03,2019-10-04,1260
EL,0.9538395644608558,-0.20743045814609617,-0.18944011737608463,0.3267430097822033,0.3677512563836993,0.11855705898510199,-0.03062363719945721,2.1541652692969765e-84,0.0024617190853130203,0.016232063671000146,0.0019009426319317201,0.00569814088711086,0.7643615770458329,0.9067663081059819,2014-10-03,2019-10-04,1260
EMN,1.217043372767333,0.191126634566957,0.5592152039456875,0.20103395751356923,0.12604178074611308,-0.576447490196444,0.3503711588867193,6.808261542902678e-144,0.002354699515153976,1.9558347044625948e-14,0.03707137556158656,0.3009922640078519,0.11227059831426094,0.14425609179841262,2014-10-03,2019-10-04,1260
EMR,1.2161449057478508,0.189768476783246,0.30850104741037976,0.13613460842685163,0.6034224485441805,0.12686438395254407,-0.0969870157009382,1.6314188981343767e-188,0.0002926289172044747,3.3797438136305114e-07,0.09005098823697975,3.5626028657500555e-09,0.6747128255676531,0.6274607926457499,2014-10-03,2019-10-04,1260
EOG,1.24437006332226,0.17497753017135315,0.6785243040367028,-1.0811107244860376,0.9435332075840412,-0.37715443186766634,0.22205981051086754,4.894227478457349e-86,0.04742057310449519,3.485677832310221e-11,3.1964943995103954e-15,4.369554712867356e-08,0.4597248502309048,0.510272252023236,2014-10-03,2019-10-04,1260
EQIX,0.7525279384422436,-0.30682923993013744,-0.5680254253845805,-0.05452574677033647,0.331610799006756,0.144680405175305,-0.031480763387575744,5.505061398450964e-53,1.5017990528701071e-05,4.527244161742431e-12,0.615189777485384,0.015750481150080754,0.7232005028712353,0.9071995639257922,2014-10-03,2019-10-04,1260
EQR,0.6473786333685616,-0.2465577429545534,-0.4125477247223758,0.3034901137615649,0.5990309045729578,1.1675629579159181,-0.7425000808761202,5.272247069774188e-62,9.787203400761083e-06,1.5633343701295484e-10,0.0003869635778389087,3.410722356436786e-08,0.0002891125735935833,0.00048761255766915413,2014-10-03,2019-10-04,1260
ES,0.45758579072776123,-0.4202553592850241,-0.46583690567355496,0.4209393427245461,0.8649883350913863,0.6621045307228288,-0.39433190417518904,8.574961027205791e-36,8.796547037562768e-15,7.80331514384444e-14,3.528882535990975e-07,2.2795665398887563e-16,0.03266538568029755,0.054266500271630304,2014-10-03,2019-10-04,1260
ESS,0.6196229363241087,-0.23795909749876054,-0.3738687239574847,0.2949408484926937,0.4877814083429285,1.0965724968113684,-0.6860312240312543,1.9870274126278018e-51,6.0554003177687066e-05,4.8061306062631927e-08,0.001194088392185263,2.3258066804566558e-05,0.001378540676383201,0.002462370999555958,2014-10-03,2019-10-04,1260
ETN,1.3663419514847592,0.07837861261597781,0.30184671015358167,0.1320138299573293,0.4903852958012767,2.4045770185596034,-1.5254507992150352,4.404416328222383e-59,0.5154846737436385,0.029740502283400076,0.4757389807535468,0.036337599266495976,0.0005784580430349808,0.0009565667209714731,2014-10-03,2019-10-04,1260
ETR,0.4852172204911172,-0.39164728475974986,-0.37938371343446115,0.36173782740805416,0.8016189834222424,0.7090865510176692,-0.4360310197390892,1.750014662896068e-35,1.0320532553412287e-11,9.549742429016144e-09,3.876768995317367e-05,8.039965358036292e-13,0.0317928833392555,0.045802878114770615,2014-10-03,2019-10-04,1260
ETSY,,,,,,,,,,,,,,,2014-10-03,2019-10-04,1260
EVRG,0.4361812231000532,-0.24125529891493708,-0.24902649745559377,0.2570113649669828,0.6475967520269814,0.930640626614034,-0.5620928284049767,4.770675143615176e-30,1.93556916517175e-05,0.0001265361349885333,0.002988492878554478,3.987289115293014e-09,0.0043037600711170135,0.009082073206853936,2014-10-03,2019-10-04,1260
EW,1.018768638004508,0.03871392486573763,-0.8708594131542694,-0.3311082255468504,0.025143572277311232,0.2394900213043694,-0.07984390167857792,5.241022828390323e-62,0.6578252947855715,1.4741405575121976e-17,0.013755286072942316,0.8822600158238674,0.6357066930788967,0.8111903935632989,2014-10-03,2019-10-04,1260
EXC,0.6150875853567699,-0.36817237340172815,-0.2265461685041369,0.20481439000070467,0.8727902007809198,0.4599727233861081,-0.28206391197505876,9.945326890291131e-45,8.519445606195953e-09,0.0019882050690381917,0.03594165438345714,2.4713419234300958e-12,0.2107247463025779,0.24566715033706168,2014-10-03,2019-10-04,1260
EXPD,0.9590866544208151,0.13451668749049425,0.12533980500957811,0.6319990351963716,0.2001124768638094,0.05197770965443421,-0.016426186809664442,5.051807167055322e-116,0.017764078360907227,0.05494678214402653,6.71863268155807e-13,0.06930968896090017,0.8740316344079003,0.9395910611489684,2014-10-03,2019-10-04,1260
EXPE,0.9407767849444733,0.007907663848024035,-0.5185222490767991,0.0017423760621631118,0.18202844250989064,-1.058457328875141,0.7007622139332974,3.878042545317855e-48,0.9323950855555392,1.5137286338229042e-06,0.990289654333735,0.31482072906267716,0.049802566805474444,0.04948007788464729,2014-10-03,2019-10-04,1260
EXR,0.543394728978262,-0.21692416396621458,-0.5769193013581756,0.2802464286526595,0.7287231180785702,1.1148687445211576,-0.6760005537677958,4.763119713196895e-32,0.001367849660991862,2.280878252591362e-13,0.00704959883303825,3.497513254164755e-08,0.004429719771400731,0.009035267739774625,2014-10-03,2019-10-04,1260
F,1.0857319214668006,0.34585331905796557,0.5389448066121827,0.4323196943454356,0.12036965374213997,0.1983096397899591,-0.1716749319701041,8.863435677732771e-106,4.0877223534701276e-07,8.686300619536668e-12,3.638530863609427e-05,0.3617449810852099,0.6138020144337992,0.5087518165037905,2014-10-03,2019-10-04,1260
FANG,1.300992504974678,0.34552802616007233,0.6199784981499198,-1.5339903739496181,0.8136523048472024,0.1509655094942512,-0.08090302121599524,3.148759090371835e-60,0.002374906839982065,2.315371932680568e-06,4.370691011266855e-18,0.0002323635333372349,0.8181153562560879,0.852120701569371,2014-10-03,2019-10-04,1260
FAST,1.1630872993459578,0.3296123083375222,0.22720855186095884,0.5555408850182435,0.3549318679714232,0.5911785060241216,-0.38157724536611626,7.20665142950629e-116,1.8475805071679785e-06,0.004183398482749475,1.7029767830188895e-07,0.007991591895900088,0.13753513786409025,0.1470971479437241,2014-10-03,2019-10-04,1260
FB,0.9423768443933653,-0.3176367931044542,-0.2702046987165769,-0.379606507586004,-1.415809868886766,-0.44647034777015837,0.3164416461930659,1.0156661832138048e-67,3.797885838840431e-05,0.0022997309378170534,0.0013284588326028805,1.1480246634565761e-20,0.3152408384212094,0.28164943791010205,2014-10-03,2019-10-04,1260
FBHS,1.1595473038275417,0.35804242499000327,-0.017489310541177625,0.5655387895355823,0.10872868843323226,0.40248049850795525,-0.2713015283691626,3.5818742832540715e-125,5.1273683744863596e-08,0.8161691707245392,2.145232050206279e-08,0.39170914716490934,0.2870365047749989,0.2777043741503818,2014-10-03,2019-10-04,1260
FCX,2.0063241646631913,0.7618779748665079,1.024175415081376,-0.557291576507774,1.2870126377761713,-1.5870571899733352,0.9627015124893619,1.860739021250951e-62,9.544311009824924e-06,2.441145507521458e-07,0.03443573612077226,0.00011618951735491807,0.10962139420108698,0.14208782989005508,2014-10-03,2019-10-04,1260
FDX,1.2054087126347857,0.22075200622304236,0.28263547282737644,0.6792950878619276,0.13764878861199742,-0.5888019758392945,0.3430975034347389,3.856120925887959e-139,0.0005234789796945848,0.00011569521964780885,5.202833058228676e-12,0.26448209587696425,0.10904980468704228,0.15778419526727427,2014-10-03,2019-10-04,1260
FE,0.5726421073044883,-0.39214182600759623,-0.3834924612157793,0.3194673846628683,0.92308091742872,0.3484584162204913,-0.20586103275777434,2.5332755799782583e-35,7.872131985679522e-09,9.046333789791256e-07,0.0020986693173448987,3.1102969301201075e-12,0.3721691649394022,0.42516902064988005,2014-10-03,2019-10-04,1260
FFIV,1.013871185794455,0.2827791491604217,-0.06159764793353943,-0.022478609936511268,-0.0378589088942613,0.019211243551368176,-0.03352868559540578,2.854600429384661e-76,0.00025650015743608706,0.48801797669024793,0.8495334321143349,0.8005409313419241,0.9656589654262993,0.9095119710853318,2014-10-03,2019-10-04,1260
FIS,0.9535712657110851,-0.2666039404084536,-0.2567507758403834,0.03157801117277363,0.05858826992635646,0.536755402108969,-0.3187550045103319,6.071189451492012e-126,7.191974653923872e-07,3.297644798456508e-05,0.7009131527304212,0.5731233129192168,0.08316937507430787,0.11959431579093532,2014-10-03,2019-10-04,1260
FISV,1.0095579696460844,-0.18882786830273368,-0.3600321794635696,0.3321805937998574,0.1664971952840775,0.7528093427784333,-0.4450983241383899,5.949190563291632e-172,4.6635234609775024e-05,2.00921205456294e-11,3.174679207361787e-06,0.06383787389291935,0.0049310271813177,0.011898052080254155,2014-10-03,2019-10-04,1260
