,Mkt-RF,SMB,HML,RMW,CMA,P/C Ratio,CONST,pval_Mkt-RF,pval_SMB,pval_HML,pval_RMW,pval_CMA,pval_P/C Ratio,pval_CONST,Start,End,DataPoints
FRT,-0.05195137847726312,0.06377317336903365,-0.06580803067255073,-0.028418986737367515,-0.17893681422037958,0.5088220154237956,-0.3080753000394161,0.2196564519100138,0.31717436486176975,0.36972788968117376,0.7714872838236635,0.14847710836199893,0.16755741874637048,0.2062116623851301,2014-10-03,2019-10-03,1259
FTI,-0.026119062291769746,0.012904134791395884,-0.03242444083386876,0.10603465808816867,-0.09855417077745178,-0.3692547464122223,0.20865455349202994,0.752521588160817,0.9176377585711284,0.8213642566132902,0.5799153928266438,0.6842435663826743,0.6088123907853329,0.6617909452143347,2014-10-03,2019-10-03,1259
FTNT,-0.14491758606774893,-0.03715866205213547,0.01118571729496428,0.02263839400020394,-0.4009334149870678,-1.3260150805535795,0.9755558386586777,0.06443013922150291,0.7527975905330344,0.9343385740543904,0.9005241540854274,0.08031283644450012,0.052081344408591926,0.030671786885876018,2014-10-03,2019-10-03,1259
FTV,,,,,,,,,,,,,,,2014-10-03,2019-10-03,1259
GD,0.039869720084659714,0.028879745222868514,0.054557507674299906,-0.09409633996919273,-0.03864101518866983,0.4634023085116348,-0.26226980212215967,0.3808403167000569,0.6734486702890754,0.489089407591745,0.37113252228205673,0.7715413378332961,0.2422959828069674,0.31678273954331077,2014-10-03,2019-10-03,1259
GE,0.13195719427823727,-0.00674793703869604,-0.011894833033744437,-0.15439278146672644,0.06108408355882892,1.1623543413369388,-0.8217667381056883,0.05521275309638025,0.9480730327459302,0.9205358736510751,0.3317882201253538,0.7614511679031898,0.05252249577704756,0.038154111816987545,2014-10-03,2019-10-03,1259
GILD,-0.06303073531771566,-0.10112058135026211,-0.1494867917373181,0.10961806194142708,0.3138905402835183,-1.327844933837598,0.8471415687067664,0.3162188978019332,0.2858309496410575,0.17041701907925355,0.45097281679203727,0.08811394850272275,0.01544665197003211,0.019425381260129368,2014-10-03,2019-10-03,1259
GIS,-0.014363559436787725,-0.007577516115682287,0.08437876408372173,-0.06001535306880053,-0.17811978483356034,0.4498551379732491,-0.26891067450878947,0.7556417509874467,0.9132156117836568,0.2917327985675264,0.5739373293628223,0.18726151800261903,0.2632433407147743,0.3117063711245893,2014-10-03,2019-10-03,1259
GL,0.024698867001330373,0.021466951311122973,0.011672636100383285,-0.03154551557569986,-0.0484799269446528,0.060100883402432935,0.012290728087637114,0.5520102499692393,0.7314850717580248,0.8711939852453128,0.7425411153157402,0.6898540873326545,0.8680267903991459,0.9590054197185495,2014-10-03,2019-10-03,1259
GLW,0.06108284161700346,-0.02611069712041216,0.059921582952230906,0.040095874616537686,-0.14485205804401716,0.41546560899332713,-0.22550153887515145,0.30022953725644785,0.7687532827164144,0.5576892462163352,0.7686754204533958,0.4010306383530762,0.418501823310675,0.5065299150032856,2014-10-03,2019-10-03,1259
GM,0.10967280096464346,0.12288432883717755,0.006748990433955472,-0.13023800258560997,0.3204410301205316,0.476323290694573,-0.28103075873030975,0.07491440996052362,0.1851692608831191,0.94956096401671,0.3602061842613431,0.07528746075532165,0.37428634408573314,0.4278042806499346,2014-10-03,2019-10-03,1259
GOOG,-0.03737390935239861,-0.08350989691047814,-0.12237658261798982,-0.030978993210184623,0.01146055912767835,-0.3012328713707328,0.26293712887484094,0.5157515939128292,0.3351164183023435,0.21973372919216247,0.8157896145578999,0.9456845066240127,0.5475724338715776,0.4271863784795593,2014-10-03,2019-10-03,1259
GOOGL,-0.05386550740016993,-0.07331753972615271,-0.1208178776484706,-0.05278904685535685,-0.027286921348044224,-0.3535264531375666,0.2959552060195372,0.34470224169390684,0.3932329670307162,0.22156890548200067,0.688793431204184,0.8700097262377472,0.4764332430502136,0.3672553115701198,2014-10-03,2019-10-03,1259
GPC,0.013731436386323787,-0.023411950869756636,0.042713979284742715,-0.03669216705439199,-0.059122579588326396,0.6720941510873267,-0.4179182180806325,0.7633520822285906,0.7332891841668356,0.5890529850873429,0.7279210248328328,0.6576896326701338,0.0908453314791532,0.11170043938746875,2014-10-03,2019-10-03,1259
GPN,-0.0578756745961581,-0.17694772948706652,-0.02031125974390923,0.1147135628072651,-0.23205147998108427,0.014277234260544724,0.11175475192036749,0.3341142326433516,0.05010598544412796,0.8449570008388466,0.4077465263083173,0.18566760700087448,0.9781725701596546,0.7459817085158904,2014-10-03,2019-10-03,1259
GPS,-0.08079454830568636,0.08888443319638022,0.011888401087551057,0.01842761121160716,-0.021238015514584804,-1.0116985415348203,0.6277822687182134,0.35445154669941314,0.4988687545325896,0.9373451441754591,0.9272205702269085,0.9336799670464446,0.18319776886840347,0.2115375821644149,2014-10-03,2019-10-03,1259
GRMN,0.08243252569574601,0.18273374650132376,-0.03526748574041781,0.1928237783425968,-0.1422170844882649,0.5605117993309165,-0.30260742050014094,0.17056196846373162,0.04383699493864017,0.735128380617396,0.16570013324040314,0.4188875444420743,0.28463362485014376,0.3822000011834594,2014-10-03,2019-10-03,1259
GS,-0.0005289558998444917,0.12742142683659613,-0.1084485505911048,-0.0359269573127927,0.1050528448563003,-0.4304903797060212,0.300440863147575,0.9925354157135975,0.13482821115438068,0.2686653921771752,0.783491696191116,0.5253849295939483,0.382105283920144,0.3561759735060954,2014-10-03,2019-10-03,1259
GWW,-0.017075817704501246,0.002993477911343274,0.04628775634862509,0.006043371230019373,0.11918342655249764,0.1235849774802893,-0.048429922367821066,0.7917049455631038,0.9754827102443563,0.6796551553052499,0.9677600010852347,0.528672342335087,0.8263042216781493,0.8965026578769754,2014-10-03,2019-10-03,1259
HAL,0.13386638690493266,0.116597399957087,0.06227361282745232,0.09412354296703461,-0.06217996558763399,0.21742155728235268,-0.2157250786076422,0.08956914465536937,0.3261409971414776,0.6485448969477396,0.6055522339455885,0.7873956868520922,0.7514421804473587,0.6345279253247351,2014-10-03,2019-10-03,1259
HAS,0.014996571085412998,0.007100214958940785,0.06036085919220331,-0.25282039792167765,-0.05774843793471587,0.8736407736936777,-0.48804914332916427,0.8166434597594888,0.9419088969699141,0.5903760232043924,0.0911546992111759,0.7602201735134271,0.12113050844677634,0.19019423487710727,2014-10-03,2019-10-03,1259
HBAN,0.041368548167301324,0.0650410768091436,-0.008389258493863919,-0.08473557308545224,0.22722138741353687,0.17878481267138077,-0.06643063988973663,0.48458684604348834,0.4657295428710657,0.9348319781657386,0.5358580531515049,0.18954585907522406,0.7287239320864434,0.8454432326956729,2014-10-03,2019-10-03,1259
HBI,-0.045479053159696595,0.04906915426116954,0.21416576225504227,-0.06073948884781708,-0.2546511256601458,-0.7357030918476948,0.4654708953395876,0.5770621212335387,0.6895818948833403,0.12996632924070325,0.7473890123213303,0.28588533399075755,0.30039692750078933,0.32163328820223863,2014-10-03,2019-10-03,1259
HCA,-0.12245718396414969,0.08623028251469299,0.2719524468034607,0.10435283800322089,-0.6529352054011354,-1.317696413866037,0.9177283681464,0.04929951274631501,0.35782977608307653,0.011829400902721509,0.4684938880759695,0.00034791747842206823,0.0151913044476952,0.010547120044219666,2014-10-03,2019-10-03,1259
HD,-0.005106741069790897,0.08746424586850701,-0.11197432753286181,-0.010111020318655396,0.05933755410513758,-0.05722801956114609,0.1199190509838734,0.9091018894473677,0.19443026056310855,0.14890191178936954,0.9221312176620828,0.6502313308407441,0.8832180331336068,0.6415149537726277,2014-10-03,2019-10-03,1259
HES,0.0679123205741096,0.08852198837841214,0.07311167850355585,0.15888471863174075,-0.15487456289706772,-0.9235790098834118,0.6052541445817422,0.4647248352837471,0.5270029292860372,0.6498126011624656,0.4595310265943636,0.5687318909982673,0.253741951994475,0.25789741938137867,2014-10-03,2019-10-03,1259
HFC,-0.09464930947828315,0.33869422995034504,0.0233790215019768,0.3473762639169111,-0.06359869983392379,-0.6581863274716396,0.49281122404495636,0.28791800128927414,0.011680845422679168,0.8796243735858441,0.09180124240646592,0.8071270075100331,0.3961602007189793,0.33657436947734787,2014-10-03,2019-10-03,1259
HIG,-0.02892281704089246,0.03108378537366014,-0.062487070064379306,-0.06009279765453101,-0.09818069699698913,0.4419029506626316,-0.24014861654556355,0.5324663133216907,0.6560666779877093,0.4366246654529874,0.5748974523298889,0.4688766006552756,0.27359270662807317,0.3680896736984769,2014-10-03,2019-10-03,1259
HII,0.07517989643333037,-0.15579815776245695,-0.008253137055957475,-0.08222704499734433,0.09292666948324202,0.3721282395944259,-0.17775525267721687,0.21346246790350717,0.08709367249793204,0.937188677777138,0.5561677701882737,0.5990456911801574,0.4794737969591899,0.6093685635789703,2014-10-03,2019-10-03,1259
HLT,0.0594773182948664,0.08336925035279569,-0.14362891902850297,0.08314420356143715,0.3066305137246851,-0.32512651379497726,0.2707124189681928,0.2878362418403949,0.32267203356339047,0.13881722622367024,0.5204913878878925,0.061188448037297415,0.5046813128840011,0.40078869610098145,2014-10-03,2019-10-03,1259
HOLX,0.05046668940567998,-0.04371636237434917,-0.01735395597574889,0.01979338249376919,-0.23972761069686502,-0.09161827373050174,0.1167620665587802,0.364605431240109,0.6021052014511605,0.8572639246360342,0.877778294528893,0.14110298778886737,0.8500980132016646,0.7156109920537927,2014-10-03,2019-10-03,1259
HON,-0.05993036826014468,0.05090087246672676,0.023961712171333093,-0.04235035810261352,-0.20642286471235555,-0.053960143856012305,0.0975998270682676,0.14980003990843446,0.4166676320108641,0.7396709484914619,0.6597459266326364,0.09000133907411556,0.8816007624654423,0.6836503814200352,2014-10-03,2019-10-03,1259
HPE,,,,,,,,,,,,,,,2014-10-03,2019-10-03,1259
HPQ,0.07500178934862597,0.011519202740799721,-0.11132922693971439,0.23755337122413148,-0.005374953361308211,-0.18755492300976986,0.14544126645273128,0.2862771506002984,0.9134117720790715,0.36121723850170406,0.14424833899117284,0.9791562622062342,0.7594496630750229,0.7194652051956896,2014-10-03,2019-10-03,1259
HRL,-0.01667452526519001,0.05830352087129561,0.02545508377685194,-0.01095936832652012,0.010641391214270664,0.653124736442291,-0.37046724860478136,0.7327924156176153,0.4281601449036403,0.7636902839268344,0.9226987761960311,0.9406298923555375,0.12487568296421168,0.187876774956377,2014-10-03,2019-10-03,1259
HSIC,-0.013873555472802659,-0.06638286973108522,0.0387124932182551,0.07534526581862691,-0.0923220978383111,-0.14750021380001915,0.1279814799175035,0.793412239260028,0.4055893232045239,0.6733879586166278,0.5385754720936149,0.5514072360526965,0.7492297997098848,0.6748254649426306,2014-10-03,2019-10-03,1259
HST,-0.043495018335464285,0.07588443585288905,-0.017108337384228598,-0.0675330755685961,-0.0534027820896949,-0.4915445869418178,0.3284918661809726,0.4497150329256616,0.3813730345243235,0.8638149718870385,0.611777431761118,0.7510448600338371,0.3267566127037036,0.3215226796257876,2014-10-03,2019-10-03,1259
HSY,-0.049726438381626804,0.02877323353648755,0.03605239338142008,-0.010948867685443373,-0.24083109737054295,0.24833673861899924,-0.10654899876102346,0.28674207792743434,0.6823540847674052,0.655890982409016,0.9191926628331637,0.07792377736921396,0.5412718857073971,0.6917459021647003,2014-10-03,2019-10-03,1259
HUM,-0.025784309773443388,0.053194360511130655,-0.11978418902712241,-0.13399132622239918,0.10541426383056238,-0.5792949154753961,0.4475502887837696,0.6831306365819565,0.5761710177564959,0.27412577531592425,0.3590691832358617,0.5683956144053051,0.29247955940505116,0.21865083059986162,2014-10-03,2019-10-03,1259
HWM,,,,,,,,,,,,,,,2014-10-03,2019-10-03,1259
IBM,-0.015263196771663852,0.031187438835841873,0.07450569077723125,0.0003541051757260696,-0.07223538928291498,-0.05694515514837871,0.03865930912694103,0.7577379907085093,0.6756826661361233,0.38517989984268663,0.9975309588170554,0.6178011898645891,0.8948866141245276,0.8920743774912182,2014-10-03,2019-10-03,1259
ICE,-0.03422819993034223,-0.04134223555889785,-0.13613394687918,-0.07434080367779343,0.07977314355667862,0.20174457839451154,-0.05395472803749782,0.4642982630632604,0.5573764524542313,0.09333345106006866,0.4919007909479667,0.5598931934930268,0.6204420435135304,0.8412083727426115,2014-10-03,2019-10-03,1259
IDXX,-0.10334117251633929,0.06311303491060687,0.04428714302902551,0.1954415612923214,-0.2854712517247415,-0.12937586786510838,0.2181177313529669,0.11816822711354007,0.5262788578288278,0.6991813542867851,0.20123825113656382,0.14008803510614096,0.8222205854401631,0.566662157263195,2014-10-03,2019-10-03,1259
IEX,0.0016989148423775273,0.014623337311516693,0.024916318330344914,-0.03303261225433048,-0.16852497052117843,0.26027163724463526,-0.09870488557617013,0.9701246023301255,0.8305590846686697,0.751376436998092,0.7528536141649858,0.2042737785155381,0.5101090331547988,0.7055276594996789,2014-10-03,2019-10-03,1259
IFF,-0.008069945802491263,-0.02800560517939099,-0.0334706408618695,0.12732602221175318,0.001537369301990426,0.01958115217508706,0.018397085097642006,0.8816505157919386,0.7316361980228379,0.7217158458822948,0.3098531868568399,0.9922649154299661,0.9669183721082135,0.9529988307444339,2014-10-03,2019-10-03,1259
ILMN,-0.12235413502370845,0.08475306456122798,-0.11717917513734841,0.5041774428887466,-0.035468237293225326,-0.6006592721730146,0.4669301577546636,0.17503923535730215,0.5327839264713248,0.4536270550479029,0.015752798667272368,0.8930633350926908,0.4445330810812579,0.36865840107580417,2014-10-03,2019-10-03,1259
INCY,-0.16450513233577926,-0.10926585322023293,-0.23514193689825388,-0.0008145185478167886,0.19062389615037909,-0.7285584683308821,0.5490425364183231,0.10704794030854857,0.4771737221489962,0.18385110438903146,0.9972454528225766,0.5230721000879307,0.4123556103729926,0.35008248309365897,2014-10-03,2019-10-03,1259
INFO,-0.022378362504597182,0.030782484046734178,-0.02348278414575145,-0.046860627534373415,-0.019178386604057723,-0.008145929049302274,0.09550760470193574,0.6488294997036358,0.6775475572301466,0.7828180547027657,0.6800794210573556,0.8938719812614517,0.984815511006647,0.7357176818443363,2014-10-03,2019-10-03,1259
INTC,-0.0930714667947262,-0.0368694143000784,0.0724828889123057,0.09620071484551615,-0.041386938168656205,-0.42623443354137486,0.3352114083718612,0.12884463187027603,0.6895113161819735,0.49494170446050534,0.49711594636239165,0.8173607530101129,0.4244311242504816,0.34202707601684046,2014-10-03,2019-10-03,1259
INTU,-0.06084344571123728,0.0003418239871256748,0.0035995957391565135,0.022472171880850912,-0.1834300194903385,0.007866939339977869,0.0977659429197027,0.2748393414007274,0.9967499928237098,0.9702668927077883,0.8615169884697509,0.2604696884730423,0.9870637887258383,0.7605275989722013,2014-10-03,2019-10-03,1259
IP,0.0486838322691105,0.08363594574210936,0.14783030003989864,0.094705878128967,-0.053389395889145055,0.12196101262752407,-0.07155014581718949,0.4034844006406999,0.3407730813202633,0.14351183002654905,0.4821948587249061,0.7541306006106563,0.8100918377273767,0.831129275776679,2014-10-03,2019-10-03,1259
IPG,0.03831228982666312,-0.013563663172607203,0.09492541089851445,0.059851525863781306,0.042190830528769915,0.09586652137349697,-0.030795320182306612,0.5055232882623337,0.875651151535237,0.34135528012505334,0.6528517467699,0.8020851298131048,0.8482965700563755,0.9259421907050438,2014-10-03,2019-10-03,1259
IPGP,-0.06711402573771383,-0.04008170966459167,-0.09757735172520997,0.08374331804381932,-0.3443868765322845,-0.09608519242246633,0.13547418075960743,0.44734324713557105,0.7632168730766131,0.5239523440840603,0.6817900828100901,0.18271103503817665,0.9005954446550912,0.7899342291367267,2014-10-03,2019-10-03,1259
IQV,-0.04938191442457039,0.11981852313506541,-0.05310018559650702,0.15380935925589936,-0.303842339281483,-0.07387409987892721,0.13071266769049134,0.35813221700414466,0.13896755452732934,0.5686587610232814,0.21590363810590896,0.0534148550302801,0.8745730393764568,0.6726778843326945,2014-10-03,2019-10-03,1259
IR,,,,,,,,,,,,,,,2014-10-03,2019-10-03,1259
IRM,0.007133057294230463,-0.01166122820600608,0.02683624674520004,-0.0593158749064793,-0.25531671998062433,1.3574986671864993,-0.8588117465438257,0.8957821191930581,0.8869613994262346,0.7762070859961966,0.6376369632581218,0.10919093664115101,0.004271106567080701,0.006241398757427791,2014-10-03,2019-10-03,1259
ISRG,-0.11557240549149775,0.04272744434863784,0.03263397463909791,0.14526719823664078,-0.16176239113172364,-0.5365742354146615,0.45878029859369507,0.05346983775598043,0.6353278014604318,0.7529449200279248,0.29364710390211435,0.355263388869834,0.30306571848698155,0.1829265890449386,2014-10-03,2019-10-03,1259
IT,0.0225546854739961,-0.09529110100777319,0.04304811132209084,0.11828589563844599,-0.18830896743284775,-0.2240595084347099,0.20062279382420747,0.6740797312748072,0.2383376097225313,0.6433667460929818,0.340291468153347,0.2301814790991837,0.631480644807455,0.5159397979297078,2014-10-03,2019-10-03,1259
ITW,-0.03779737463548449,0.076331695843517,0.013740420923947621,-0.022096653501453428,-0.09105207579226207,0.11624173316955265,-0.013687642172038966,0.4209056338743813,0.2806665203614755,0.8659613740126529,0.8387537159483666,0.5074846764323182,0.7762497320240802,0.9596257163377979,2014-10-03,2019-10-03,1259
IVZ,-0.0124540551932074,0.048298198789295664,0.08557733905339798,-0.09846822956203603,-0.16844417755854885,-0.007202789682186815,-0.03644836366471925,0.8459517236471865,0.6169857754547057,0.4413085245308771,0.5065631176827236,0.36914323800419824,0.9897071175062226,0.9213392149875251,2014-10-03,2019-10-03,1259
J,0.13982721147772362,-0.02997866532577102,-0.05916111818805591,0.20957133787451215,0.0926291178981206,-0.029133435033346824,0.07418399687306586,0.022173758876226236,0.7445253830066072,0.5763037181365499,0.1379785283955222,0.6041345963844164,0.9563194249322702,0.832911549373627,2014-10-03,2019-10-03,1259
JBHT,-0.046078151125775534,0.14003944825885262,-0.040435214458468594,-0.1094088068689804,0.05903153677424552,0.5585107690420149,-0.322856746551241,0.38195737472834146,0.07790447984214968,0.6580540707320137,0.3693607253602036,0.701787671285671,0.22380071024996973,0.2874271652146006,2014-10-03,2019-10-03,1259
JCI,0.08087150753051059,0.056903957520558913,0.039924737577467395,-0.26579461727959774,-0.04789543543439917,0.9445679932502494,-0.5944882957872447,0.12652445211580812,0.4752748946613432,0.6633488744136558,0.029969035361875732,0.7569759243734948,0.0405462995623479,0.05117226277619609,2014-10-03,2019-10-03,1259
JKHY,-0.07603249548026661,0.06189687119421661,-0.04894628467874103,0.036153203322559446,-0.1831110682125962,-0.02745872026636264,0.10146144278057,0.05443449978645292,0.29838352662571077,0.4748197163706652,0.6922889309196825,0.11326110554424378,0.9363914342622882,0.6555648938540962,2014-10-03,2019-10-03,1259
JNJ,-0.049831243071622795,-0.03830635371240687,0.03771861215598572,-0.0488259874303537,-0.06342276414998647,-0.10275701637037818,0.10097573948778543,0.19586138320577073,0.5091439358712341,0.5721556661607969,0.5835729415722084,0.5735313937000027,0.7593669406219455,0.6488930789021681,2014-10-03,2019-10-03,1259
JNPR,0.11463922101575551,-0.12017988889014913,-0.017622020550376535,0.12286096736717121,-0.24105848495401927,0.11766759362770862,-0.060899761877970186,0.07289998897341354,0.21186802306398905,0.873572616506096,0.4056545669680264,0.1972371719128387,0.8325150161249127,0.8685013699330681,2014-10-03,2019-10-03,1259
JPM,-0.009849433319054808,0.10979539980000773,-0.03223129334809599,-0.03754712571642003,0.027048519379322844,-0.0846080075199599,0.12383127072968954,0.8448208542729057,0.14769041366990607,0.711791021917783,0.7469643371360322,0.854223328935176,0.846932555536456,0.6691288482015687,2014-10-03,2019-10-03,1259
K,-0.07941344370025785,-0.011991859723286178,0.03678543123937274,-0.11526692199103863,-0.1242937321032109,0.0863708013634987,-0.03422792990944494,0.08977348565793436,0.8648854094872271,0.6501475113445434,0.28676962750267954,0.36385669040539026,0.8321320042874107,0.8988892737294195,2014-10-03,2019-10-03,1259
KEY,-0.015347970807466698,0.03063918594734203,-0.007038574281696267,-0.04786020226139512,-0.027632967911255038,-0.2656684437785239,0.2150436234023882,0.808105573898547,0.7475774153839496,0.9487734032102006,0.7432961677190177,0.8811841738351852,0.6293518832573288,0.5545662100671984,2014-10-03,2019-10-03,1259
KEYS,,,,,,,,,,,,,,,2014-10-03,2019-10-03,1259
KHC,,,,,,,,,,,,,,,2014-10-03,2019-10-03,1259
KIM,-0.03906728008285714,0.07763355457538076,-0.12974377012037625,0.03463511034548278,-0.06768647955262318,0.6233915854950518,-0.38442013961592353,0.47007571398715486,0.3407041470194663,0.1665456302346621,0.781819769872063,0.6687805162903068,0.18582912579357982,0.21714588657357817,2014-10-03,2019-10-03,1259
KLAC,-0.09706345039099236,-0.004329841178919186,0.12420753857894912,0.14574175545913437,-0.20787941566484774,-0.11245544717962824,0.1784440993389198,0.16696993030076868,0.9673452240435356,0.30759719086998083,0.3694466059693716,0.3115870405265156,0.8540954536655533,0.6589348236674081,2014-10-03,2019-10-03,1259
KMB,0.011366894206697634,-0.003465866757670794,-0.025640287997820286,-0.025977936682763474,-0.08640218044303848,0.2532259183267148,-0.12626219469600802,0.7941460672197591,0.9578812832549777,0.7342315223319082,0.7965106128068414,0.49783285551138945,0.504569675009033,0.6147328607967281,2014-10-03,2019-10-03,1259
KMI,-0.03218198501236296,0.10084607934927926,-0.13686927222643036,0.007986518460062108,-0.20958411859080905,-0.5903989782954644,0.36334447749919846,0.655573509938463,0.3535805282693918,0.2739587018928576,0.9618224208450304,0.320833682960684,0.34756601324628034,0.38187295329544513,2014-10-03,2019-10-03,1259
KMX,-0.0388298039127538,-0.03727708785560069,-0.00019780229861576706,0.04128113625437247,-0.18938528856663245,0.14367920693015018,-0.03380043593805562,0.5733792563579992,0.7197148125816593,0.9986797825984499,0.7957339915629198,0.3479172543324256,0.8109354928545779,0.9321604578772869,2014-10-03,2019-10-03,1259
KO,0.003685588732514499,-0.03694085078997028,-0.07666183341572226,-0.1582806428087212,0.013352382819624612,0.3818318428933909,-0.2178473263860025,0.9151687006564942,0.47854303814300103,0.2013758945599352,0.048083562779479325,0.8950544083155791,0.2053004582490173,0.2743153637049719,2014-10-03,2019-10-03,1259
KR,-0.037996851301041815,0.04386635907685222,-0.012102704879249884,-0.02468889194934202,0.027591835907746415,-0.44746965422676227,0.3091592075372417,0.5694741655325444,0.6628914508058019,0.9167600197462431,0.8730130746789384,0.8877124098122677,0.4418727516244162,0.4215661067510468,2014-10-03,2019-10-03,1259
KSU,-0.043992674266420666,0.07806152477844792,0.00881986331001581,0.1065043146942265,-0.22158474172971515,0.2993691872797569,-0.1771287042999879,0.4736212058413626,0.398658763447179,0.9339480513550465,0.4531471454968481,0.21738559470087768,0.5755618805270125,0.6163046255154538,2014-10-03,2019-10-03,1259
L,0.04196283020266306,0.03770924180321159,-0.000343500038339193,-0.053711046648489885,0.06554659918147256,0.4743023626568955,-0.29189136782857605,0.3008151693808766,0.5370445569673407,0.9961010945358197,0.5668026708964329,0.580586232914838,0.1794386167350925,0.2113789312436111,2014-10-03,2019-10-03,1259
LB,0.007832382434159341,0.22381595403965332,-0.09705983403159234,0.2879177814264213,0.19961370035341802,-0.30498464480204474,0.14096741265354903,0.9285551309882405,0.08916987371730663,0.5216129882850544,0.15424970884122355,0.4348026582526704,0.6885474226789341,0.7792869849508727,2014-10-03,2019-10-03,1259
LDOS,0.04363100006423577,-0.08130524986703193,0.07232546811405931,-0.036063742986548415,-0.010259686828882484,0.7708553630747198,-0.3919475265583382,0.4514786381255237,0.35168571052402064,0.4715497470143388,0.7878156327370908,0.9517358998723626,0.12682511278908723,0.24020738174507583,2014-10-03,2019-10-03,1259
LEG,-0.021322370806098025,0.11697148365668383,-0.03176846825044528,0.09042180819926124,0.08242742704594841,0.17704609657131803,-0.08653814595703894,0.6818493010091388,0.13564996536994048,0.724604928840854,0.4522465691033075,0.5880407922577184,0.6959500391990787,0.7726248777788763,2014-10-03,2019-10-03,1259
LEN,0.006260958946287103,0.08863366797516899,-0.045099753918802346,0.21629323122786856,-0.015419494345875511,0.3217927864117486,-0.1670066075945461,0.9227774839215722,0.36241890451701164,0.6871262433374747,0.14776468191601008,0.9349622595804155,0.5673495411974139,0.653412925211638,2014-10-03,2019-10-03,1259
LH,-0.01822717327659782,0.0807593036255966,-0.034049775010702756,-0.05755427001436516,-0.19665989873872874,-0.609839975273495,0.4422650219656536,0.7126405116223016,0.27880056669086206,0.6914624419460581,0.6150443536691224,0.1745047742280256,0.15729015306167432,0.1208313482682379,2014-10-03,2019-10-03,1259
LHX,0.05603370959910464,-0.09838572018175273,0.027598185112077664,-0.11855466479104275,-0.023286628479519542,0.7259113544992992,-0.370596241429502,0.29050062795636106,0.21799317018613074,0.7639006979069677,0.3334894920761978,0.8806174153005063,0.1160153880565787,0.22474921569482542,2014-10-03,2019-10-03,1259
LIN,-0.04035999621343365,0.14885237025079961,0.015688082100920635,-0.026481755062692916,-0.09027096953127403,0.3756886375309783,-0.19882888556937495,0.3779628522657754,0.03102357154071187,0.8432741522996512,0.8024437863369941,0.5002537520076815,0.3460934889105576,0.4506553046053674,2014-10-03,2019-10-03,1259
LKQ,0.023879375025714432,0.05979113754033958,0.06105403913105038,-0.21655068288727192,-0.18766027700942603,-0.054054506952750755,0.054059929753309,0.6912434283861799,0.5091986628399634,0.5580633975188771,0.11952885465128969,0.2861177565888318,0.9177872394557263,0.8759124342182781,2014-10-03,2019-10-03,1259
LLY,-0.02560856186180068,-0.09328996993835234,0.04159592066760677,-0.13968713761433144,-0.16030452921007907,0.3298588803566553,-0.1584309733257876,0.6286149471950759,0.24226389744142995,0.6504240254778174,0.2540293146837774,0.30078314364927883,0.474464407459928,0.6033006852930101,2014-10-03,2019-10-03,1259
LMT,0.009411233498425957,0.0744562446241575,-0.0384339025923567,0.007475931907685467,-0.051984201840917565,0.3180982050259012,-0.13440378406952347,0.8232262193006376,0.24084349811509423,0.5987357228765173,0.9388325610486403,0.6731856523514916,0.38606614824683805,0.5795589845426459,2014-10-03,2019-10-03,1259
LNC,0.07185690180887941,0.044520414485280185,-0.0367153644384667,0.05569609212706849,0.02928244598332623,-0.20454460066750524,0.15794518597602916,0.2962678453503106,0.6674596809074866,0.7581623493791586,0.7262335261981461,0.8843005543276993,0.7327963832568912,0.690059904682788,2014-10-03,2019-10-03,1259
LNT,0.01948280773650409,-0.0643860862660424,0.00699814835269349,-0.004868625387330771,-0.1431694243502577,0.5694478727253947,-0.30762810336848606,0.6294469431920614,0.2899262371921164,0.920363760135599,0.9584160398445631,0.22563503403194057,0.1055881656115583,0.18593976863167,2014-10-03,2019-10-03,1259
LOW,-0.05448575095483657,0.03855472592788718,-0.024674328077797143,-0.07737305638638681,-0.06534419822777894,-0.17570790898643804,0.18727092509611581,0.34377202616061664,0.6564962402789581,0.804640218934606,0.5609566160640453,0.6978962358934793,0.7259082881674002,0.5719580063597165,2014-10-03,2019-10-03,1259
LRCX,-0.1013320440685376,-0.00366377960507384,-0.00863823866447637,0.23805642005221617,-0.19177817021119373,-0.017235119634351384,0.12763828006025357,0.1847041019801242,0.9745952076106544,0.9479787428336917,0.17783661580176352,0.3907555640454512,0.979328936836339,0.7716267304652099,2014-10-03,2019-10-03,1259
LUMN,,,,,,,,,,,,,,,2014-10-03,2019-10-03,1259
LUV,0.049228436351011956,0.20096021737761174,0.00870266833333897,-0.075738449549362,-0.02875310583227588,0.04809715705704522,0.02153387371079562,0.46863652390541355,0.04970961089850453,0.9410851595696897,0.6296938789283197,0.8849488361123835,0.9352049674076424,0.9560921999459959,2014-10-03,2019-10-03,1259
LVS,0.02682049932276944,-0.02637312545080889,0.014735597135598306,-0.07356510214561121,-0.3576811162730961,0.40688864279618175,-0.24301482256524604,0.7170363797985,0.8129933695947815,0.9085565250908609,0.6673018466007713,0.098687332915588,0.5279028591084076,0.5684987149404208,2014-10-03,2019-10-03,1259
LW,,,,,,,,,,,,,,,2014-10-03,2019-10-03,1259
